year,exam_id,question_id,stage,typeA,examKind,qCategory,qSubcategory
1687,Ef0e0172f194b,Q6a0c1f1c213d,초시,소과,식년시,,
1687,E62d974939495,Qf0619d2767d9,복시,소과,식년시,賦,
1687,E62d974939495,Q593a0584bad9,복시,소과,식년시,詩,
1687,E457bfcbdde75,Qf8836940b724,복시,소과,식년시,疑,
1687,E457bfcbdde75,Qe7181b61a514,복시,소과,식년시,書義,
1687,E241b5959e8a0,Q85910523482f,전시,대과,알성시,表,
1687,E805e4ed2c718,Q89359b9a64d5,전시,대과,식년시,策,
1689,Eaef3511af774,Qb18f7f3904fa,초시,대과,증광시,,
1689,E526eb090843e,Q5014affe2ddb,복시,대과,증광시,表,
1689,E6f05acacc50a,Q85e13a2d2e51,복시,대과,증광시,賦,
1689,Ec6c0ab27f589,Qe52ac7346c3a,복시,대과,증광시,策,
1689,E5792adcdcf8a,Q018211e469ee,초시,소과,증광시,,
1689,Eeaa7c1fbed9c,Q47f379a22d41,초시,소과,증광시,,
1689,E7697215e3a0b,Q25cbd18e9f85,복시,소과,증광시,賦,
1689,E7697215e3a0b,Q29449c2e972e,복시,소과,증광시,詩,
1689,E52e22a3099c9,Q36757cb85e87,복시,소과,증광시,疑,
1689,E52e22a3099c9,Qb8e720b6a036,복시,소과,증광시,易義,
1689,E52e22a3099c9,Q268a7b80edf1,복시,소과,증광시,禮義,
1689,E8500d312b96b,Qc42062fbf7f2,전시,대과,증광시,表,
1689,Edeb4dc6eb2da,Q489b84cde766,초시,소과,식년시,,
1689,Ee2640abbbce9,Q34abfb680e59,초시,소과,식년시,,
1690,E2ff56c94a061,Qa1d1f4702021,복시,소과,식년시,賦,
1690,E2ff56c94a061,Q239dd96ff664,복시,소과,식년시,詩,
1690,Ef4837f1ee663,Q0f5a7c0a7d0e,복시,소과,식년시,禮義,
1690,Ef4837f1ee663,Q463d6b11a52b,복시,소과,식년시,疑,
1690,Ef4837f1ee663,Qc01e2d0cb92d,복시,소과,식년시,詩義,
1690,E8d927ed8b1b2,Qf0113de16360,전시,대과,식년시,,
1690,Ecf461b5a94ec,Qb8386cc240fe,전시,대과,정시,表,
1691,Ecdf61eaaf9cc,Qa0a61e9c3b5e,초시,소과,증광시,,
1691,E1658314fa8c6,Qb41052c454ad,초시,소과,증광시,,
1691,E6e83da1cf259,Qfc65047ef9c9,복시,소과,증광시,詩,
1691,E6e83da1cf259,Q1863a683d40b,복시,소과,증광시,賦,
1691,E24b07bd1a502,Qc087c1a6abbd,복시,소과,증광시,義,
1691,E24b07bd1a502,Qdc1b11cccbfd,복시,소과,증광시,疑,
1691,Ecb9ed6bd749d,Q40a3c22d4190,전시,대과,증광시,策,
1691,Ea8597be801e2,Qc6b333daffa0,전시,대과,알성시,箋,
1692,E56f88bfaced6,Qb9785ca8d990,전시,대과,춘당대시,表,
1692,E2c8e4403a00c,Q264851f1de5b,초시,소과,식년시,,
1692,Ed6adaefb3bc1,Qe36ab23c302e,초시,소과,식년시,,
1693,E71d98eaa2e9f,Q598d75f47e3a,복시,소과,식년시,詩,
1693,E71d98eaa2e9f,Qf1d4169f296f,복시,소과,식년시,賦,
1693,E3564430cd204,Qe85e4285b672,복시,소과,식년시,疑,
1693,E3564430cd204,Qdc6a1b980b76,복시,소과,식년시,禮義,
1693,E3564430cd204,Q95fdae9b474d,복시,소과,식년시,詩義,
1693,E9c92de041718,Q5aaaba5fd4a0,전시,대과,식년시,策,
1693,E0510da3f244a,Q68cc72f919fb,전시,대과,알성시,表,
1693,Edb8689098dc0,Qab0dab6d94f4,전시,대과,개성정시,頌,
1694,E8561c387364e,Q4830d2f045ca,초시,대과,별시,表,
1694,Ef86acf0c8de9,Qc713188a9496,전시,대과,별시,策,
1694,E9539b683210c,Q141efa322d6f,전시,대과,알성시,表,
1695,E242e9cebc943,Q4a1a46752d2d,전시,대과,평안도별시,賦,
1695,Ea8c4dbdfb243,Q170fbc34f03a,초시,대과,별시,表,
1695,E682f1a094d29,Qd44456ab6ad4,전시,대과,별시,策,
1696,E5c5258a51051,Q60691a983926,초시,대과,식년시,表,
1696,E465d935a318e,Q7ab3c594d634,전시,대과,정시,表,
1696,E572320851df7,Q0952198fb311,복시,소과,식년시,,
1696,E5293913aa614,Qc0ab6ec2b6a5,전시,대과,식년시,頌,
1697,E5a98ce119413,Q96fb1848620c,전시,대과,정시,表,
1697,Efbee85a3b0ce,Q0277f89a0154,전시,대과,중시,表,
1698,Ef2bfac300e4d,Qa8129fa0a00a,전시,대과,알성시,表,
1698,Ef5fca5c88427,Q81335409eacc,초시,대과,식년시,表,
1699,Ed32ae98448e1,Q7699f583b221,초시,대과,증광시,表,
1699,E36ac4b27badf,Q00ca27886481,복시,대과,증광시,表,
1699,E36ac4b27badf,Q084418dfe7f3,복시,대과,증광시,賦,
1699,E36ac4b27badf,Q57b605952fb1,복시,대과,증광시,策,
1699,E3c9e639460ae,Qc83fa8596a41,복시,소과,식년시,賦,
1699,E3c9e639460ae,Q33d5de05f77d,복시,소과,식년시,詩,
1699,E28bce828bee7,Qd417685fe7e5,복시,소과,식년시,疑,
1699,E28bce828bee7,Qf8e3c11675ff,복시,소과,식년시,義,禮義
1699,Eda575245f6bb,Q4acf3d0d7a05,복시,대과,식년시,,
1699,E787336c3f2f4,Qc2c30d608c65,전시,대과,정시,表,
1699,E8a6ad7e4faf7,Q870fa00cf8ac,전시,대과,식년시,賦,
1699,Eb200e0274b6e,Qd7a97d08a724,초시,소과,증광시,,
1699,E46b44510f8a1,Q0db91fdf4c02,초시,소과,증광시,,
1699,E52ad6c37281e,Q9c71a8969fb2,복시,소과,증광시,賦,
1699,E52ad6c37281e,Q6cadfb30817b,복시,소과,증광시,詩,
1699,E155caefca5bb,Qb815ffffc5c6,복시,소과,증광시,疑,
1699,E155caefca5bb,Q4d85c41c2a3d,복시,소과,증광시,義,禮義
1699,E155caefca5bb,Q562120069d74,복시,소과,증광시,義,易義
1699,E77c04cda3735,Q20f0b2542e80,전시,대과,증광시,表,
1700,Ef9c703abc40f,Q080745cd4ffc,전시,대과,춘당대시,表,
1702,Eda32c0c352f9,Q585c831f188a,초시,소과,식년시,,
1702,Ebb02588ce9b3,Qfbd183b477d2,초시,소과,식년시,,
1702,E96af06c5b6eb,Q8e5df7e800d7,초시,대과,식년시,表,
1702,E71c453c1b9d5,Q66db74a83f4e,전시,대과,알성시,表,
1702,Eb2c002d154ae,Q93c6ceaccae4,전시,대과,함경도별시,賦,
1702,E8860034e28f8,Q44e52c2ab02c,복시,소과,식년시,賦,
1702,E8860034e28f8,Q09684b94504d,복시,소과,식년시,詩,
1702,E06961c05e139,Qd0fd9628dbbf,복시,소과,식년시,疑,
1702,E06961c05e139,Qd0694350f26e,복시,소과,식년시,義,禮義
1702,E9fc2c6f01705,Q25e6da0a6d60,복시,대과,식년시,,
1702,E949757eb4d4b,Qfc4ffb7719de,전시,대과,식년시,箴,
1702,E412688a01d07,Qd22e636980fb,초시,대과,별시,,
1702,E2da47e24a9fc,Qedf006a39a0b,전시,대과,별시,策,
1704,E6f87e5a77ed8,Q974e2e7f9e7c,초시,소과,식년시,,
1704,E372b6338ca2a,Q310b35fa34af,초시,소과,식년시,,
1704,Efe5398b71153,Qbc039153d52d,초시,대과,식년시,表,
1704,E6c4b79b24819,Qfc235a371fce,전시,대과,춘당대시,表,
1705,E53fbc63c9926,Q37bf50e394c3,복시,소과,식년시,賦,
1705,E53fbc63c9926,Qca5b18feaa8e,복시,소과,식년시,詩,
1705,E89580cd0229a,Qf4684ef1a2b8,복시,소과,식년시,疑,
1705,E89580cd0229a,Q02f572d7094c,복시,소과,식년시,義,易義
1705,Ec506e8f2cecd,Qc9bd2f5cd096,복시,대과,식년시,表,
1705,E1bed2574b690,Q6bb1c76fa262,전시,대과,식년시,賦,
1705,E5d10b4d1e48e,Q08b3aab8b9a5,전시,대과,알성시,表,
1705,E26e27c61a618,Q7ab3753ef0f1,초시,대과,증광시,表,
1705,E33dc0183ecaf,Q38ec25ab2bdd,복시,대과,증광시,表,
1705,E33dc0183ecaf,Qb5dcb68a66db,복시,대과,증광시,賦,
1705,E33dc0183ecaf,Qcec8f19e15e6,복시,대과,증광시,策,
1705,E260ee657d7d6,Q77c32a2b71d1,초시,소과,증광시,,
1705,E348bb51f6828,Qbcca370144c7,초시,소과,증광시,,
1705,E3589a8e82417,Q13abd08ad1ae,복시,소과,증광시,賦,
1705,E3589a8e82417,Q496aa0ef980b,복시,소과,증광시,詩,
1705,E97b578e76f3b,Qaec413afb11c,복시,소과,증광시,疑,
1705,E97b578e76f3b,Q4c3c9a1327b1,복시,소과,증광시,義,禮義
1705,E97b578e76f3b,Q498464c4094a,복시,소과,증광시,義,詩義
1705,E26d594b576cf,Qc3fd27511247,전시,대과,증광시,表,
1706,E22bb7d43ad56,Qbaae152a53f1,전시,대과,정시,表,
1707,Ed912bcfaedd9,Q60267f7864ca,초시,대과,별시,表,
1707,Ef96b31b0a54f,Qf186fb97c89e,전시,대과,별시,表,
1707,E4ab79e67bb72,Q13817fc82519,전시,대과,중시,箋,
1707,Ed774f5502363,Q78e290aaf126,초시,소과,식년시,,
1707,E8f6dfe0e4a77,Qb5486548c412,초시,소과,식년시,,
1707,E82043034e7bb,Qdd27ac623aae,초시,대과,식년시,表,
1708,Ede10a1af4a8c,Qd82cb645a3b9,복시,소과,식년시,賦,
1708,Ede10a1af4a8c,Qc324d6e1b8cb,복시,소과,식년시,詩,
1708,E21c3c88b4f65,Q6d3389106d84,복시,소과,식년시,疑,
1708,E21c3c88b4f65,Q9d0d00c5a0a9,복시,소과,식년시,義,詩義
1708,E21c3c88b4f65,Q377d55221fe5,복시,소과,식년시,義,禮義
1708,Ec5b0b5ad8f60,Q25d624e4e915,복시,대과,식년시,表,
1708,E66f203923951,Q9375d401ced4,전시,대과,식년시,賦,
1709,Eaabbc79f07bf,Qb591814cc41b,전시,대과,알성시,表,
1710,E302a4b6f7267,Q189b84fc4e40,초시,소과,증광시,,
1710,E880bc7f7b9d2,Qf1e57144603b,초시,소과,증광시,,
1710,Ea4d125448024,Q0d34f9a1c3f8,초시,대과,증광시,表,
1710,E59b197bc0679,Q4072fc05784e,복시,소과,증광시,賦,
1710,E59b197bc0679,Q1e2b074dafab,복시,소과,증광시,詩,
1710,Ec9f17a50a840,Q17261c1246a4,복시,소과,증광시,疑,
1710,Ec9f17a50a840,Q499b877e03dd,복시,소과,증광시,義,易義
1710,Ec9f17a50a840,Qfcf9af799b9e,복시,소과,증광시,義,禮義
1710,E48b62a0886d9,Qf317f5dc4dbf,복시,대과,증광시,表,
1710,E9da4ddd2edfb,Q9170096f3edd,전시,대과,증광시,表,
1710,E4d6ce0142dda,Q8aeb18e4a24c,초시,소과,식년시,,
1710,Ea8f04d02da2d,Q9596796fbc1d,초시,소과,식년시,,
1710,E199c9a8e4eeb,Q74a945ca19df,전시,대과,춘당대시,表,
1710,E5ae41356d0a8,Q14d4751440d0,초시,대과,식년시,表,
1711,Ee7df294fb86a,Q9e1882492c5b,복시,소과,식년시,賦,
1711,Ee7df294fb86a,Q86b264d85ed5,복시,소과,식년시,詩,
1711,E6ab1b1db3b63,Qffe02485e317,복시,소과,식년시,疑,
1711,E6ab1b1db3b63,Q34f976a3e51e,복시,소과,식년시,義,詩義
1711,E6ab1b1db3b63,Q43d3df7929b6,복시,소과,식년시,義,書義
1711,E3b34543a8fe3,Qadbc8156ae7f,복시,대과,식년시,,
1711,Ebfa61ad13b9a,Qa4167965b350,전시,대과,식년시,賦,
1712,Ea5bc328fd683,Q70d4c569861b,전시,대과,정시,表,
1713,E2b691758cf55,Qe6931e5db3b4,초시,소과,증광시,,
1713,E57cc3635c1e1,Q5b6ec9a66b97,초시,소과,증광시,,
1713,E195a03b407d0,Q000c20695396,초시,대과,증광시,表,
1713,E0f088a0fa7da,Qc99a69523848,복시,소과,증광시,賦,
1713,E0f088a0fa7da,Qb2904208beab,복시,소과,증광시,詩,
1713,Ea83fb113be00,Qb4f17a7385bd,복시,소과,증광시,疑,
1713,Ea83fb113be00,Q79f4867064c7,복시,소과,증광시,義,禮義
1713,Ea83fb113be00,Q857881ef899a,복시,소과,증광시,義,書義
1713,E63d9a5349539,Q148d0cd1e36a,복시,대과,증광시,箋,
1713,E63d9a5349539,Q70f311308374,복시,대과,증광시,賦,
1713,E26dc483988f1,Q37e6c7fbbe51,,,,策,
1713,Ead3357b95d70,Q0f30012f08ff,전시,대과,증광시,表,
1714,Ea17d48ccc39e,Q4c5eafda9f3f,초시,소과,증광시,,
1714,E172ef36bd48a,Q651381c3ab04,초시,소과,증광시,,
1714,Ece321b942c96,Q5f022b5e5bf3,초시,대과,증광시,論,
1714,Ece321b942c96,Qc8fc0e0c34e6,초시,대과,증광시,疑,
1714,E03f2158e0cc5,Q798a121fe0f8,초시,대과,증광시,賦,
1714,E03f2158e0cc5,Q32b41a0b1dd4,초시,대과,증광시,表,
1714,E03f2158e0cc5,Qe02c720635f9,초시,대과,증광시,箋,
1714,E5ccbc3b16abf,Qce92d0368422,초시,대과,증광시,策,
1714,Ec4a0d664a4e1,Qb6261d73a38c,복시,소과,증광시,賦,
1714,Ec4a0d664a4e1,Q9560c4e0cdd5,복시,소과,증광시,詩,
1714,Ee91f8238257d,Q0560e6a3b9aa,복시,소과,증광시,疑,
1714,Ee91f8238257d,Q41c2a43ed0e7,복시,소과,증광시,義,詩義
1714,E87d440c4c48e,Q93bad64bdc8a,복시,대과,증광시,賦,
1714,E87d440c4c48e,Q3679f38b025a,복시,대과,증광시,箋,
1714,Efaee3454ab8f,Q49def66f42a8,복시,대과,증광시,策,
1714,E72fce413cfca,Q5e07ccd21558,전시,대과,증광시,表,
1715,E4ce259bdcad2,Q73d7d51d36d9,초시,소과,식년시,,
1715,E349d942d5725,Qab516eaeda00,초시,소과,식년시,,
1715,Ecf6141a9f534,Q0a23ecb9b483,초시,대과,식년시,表,
1715,E8de7b0643b9d,Qe2dbcbba42e4,복시,소과,식년시,賦,
1715,E8de7b0643b9d,Q8e7f68e4dfd3,복시,소과,식년시,詩,
1715,E8aaa4fecd97e,Qd359f7f1fdfc,복시,소과,식년시,疑,
1715,E8aaa4fecd97e,Q7372af76f270,복시,소과,식년시,義,禮義
1715,E8aaa4fecd97e,Q3c8298c55b2f,복시,소과,식년시,義,書義
1715,E639ea0948892,Q8d5645735fec,복시,대과,식년시,表,
1715,E0088a6f3cf0a,Qb3c3273fb972,전시,대과,식년시,賦,
1717,Ef714ec6e1f7b,Q05b3cf3fa0e8,전시,대과,함경도별시,賦,
1717,Ebc2f78e1a93f,Q0221d371618e,전시,대과,평안도별시,賦,
1717,Ef714ec6e1f7b,Q32c38da81197,전시,대과,함경도별시,賦,
1717,Ebc2f78e1a93f,Q9e806f567fab,전시,대과,평안도별시,賦,
1717,E592bf4e2371a,Qd5d45bdb23de,초시,소과,식년시,,
1717,E3c85f802a757,Q8154e2f5c6b3,초시,소과,식년시,,
1717,E073b5ae4d83e,Qc1963894caa7,초시,대과,식년시,表,
1717,Ee8f490797f92,Q571330e04b0e,,,,賦,
1717,E17dc3d0553e1,Qaf31a79904dd,복시,소과,식년시,賦,
1717,E17dc3d0553e1,Q6682aaf9649e,복시,소과,식년시,詩,
1717,E9234e060eb2c,Q52585fc209ba,복시,소과,식년시,疑,
1717,E9234e060eb2c,Qf607fcf92e0f,복시,소과,식년시,義,禮義
1717,E9234e060eb2c,Qb86f9379145b,복시,소과,식년시,義,詩義
1717,Eabd5c6215d77,Qe287e61a370c,전시,대과,정시,箋,
1717,Eb76f001686b8,Qfdb59631dbab,전시,대과,중시,表,
1717,Ee824bc990bb7,Qa1401ce5463a,복시,대과,식년시,,
1717,Eb0bb277728c0,Qb755884264f8,전시,대과,식년시,賦,
1718,E40091e3bbb8f,Q26d7ce9ac109,전시,대과,정시,表,
1718,Ebbb1c0054ba8,Q6952937e8096,초시,대과,별시,表,
1719,E8a98cc795abf,Q5dfffa1159ac,전시,,별시,策,
1719,E9115d7a67941,Qea9ade7bd318,초시,대과,증광시,表,
1719,E9115d7a67941,Q5c1b685cf50c,초시,대과,증광시,表,漢張良謝滅韓兩世之仇
1719,E9115d7a67941,Q2dd5fb84a6a4,초시,대과,증광시,表,周周公謝於誓師孟津之日諭以受有億兆人離心予有亂臣十人同心同德
1719,Ecf272efdc456,Qe6b9ffe7d175,초시,소과,증광시,,
1719,Edd6f13b61e66,Q52fa33f3af5d,초시,소과,증광시,,
1719,E450e0df46134,Q66abc8278cdb,복시,대과,증광시,表,
1719,E43d26f07fca4,Qf1fd825d1f4b,복시,소과,증광시,賦,
1719,E43d26f07fca4,Q74ac925eb84b,복시,소과,증광시,詩,
1719,E970a8b9b1551,Qe175b599351a,복시,소과,증광시,疑,
1719,E970a8b9b1551,Q1fced7c98f46,복시,소과,증광시,義,易義
1719,E970a8b9b1551,Qc435f52b3c9c,복시,소과,증광시,義,詩義
1719,E065a45473740,Qa9340a2a7d17,전시,대과,증광시,箋,
1719,E0e4f253bbac5,Q78408b99566e,전시,대과,춘당대시,箋,
1720,Ed4042d589c62,Qf89ef507e0c3,초시,소과,식년시,賦,
1720,Ed4042d589c62,Q6fb3ea9ad9ca,초시,소과,식년시,詩,
1720,Eefb9db158e88,Q74aa6e79b631,초시,소과,식년시,疑,
1720,Eefb9db158e88,Q6989cc50501d,초시,소과,식년시,義,禮義
1720,Eefb9db158e88,Q222d843dbf40,초시,소과,식년시,義,詩義
1721,Ea03d0087b70f,Qe6120e1499e5,초시,대과,식년시,表,
1721,Ed7c99388fb25,Q15d3be77e207,복시,소과,식년시,賦,
1721,Ed7c99388fb25,Q6101fe209de7,복시,소과,식년시,詩,
1721,E67c9d16e01a6,Q6cae6b785648,복시,소과,식년시,疑,
1721,E67c9d16e01a6,Qa2d17b5389fd,복시,소과,식년시,義,詩義
1721,E67c9d16e01a6,Q80af594a4f60,복시,소과,식년시,義,易義
1721,E6a3600ba7f1d,Q30680ea9f6c3,전시,대과,정시,表,
1721,E2f36e9517c5b,Q86b16f45d835,복시,대과,식년시,表,
1721,E860eabd61d36,Q321570ac46ef,전시,대과,식년시,策,
1721,E6512dd0c2d08,Qac14915e36d9,초시,소과,증광시,賦,
1721,E6512dd0c2d08,Qe09eb7bcb3d6,초시,소과,증광시,詩,
1721,E4b4db4c2d1a7,Qbca8fbc1a010,초시,소과,증광시,疑,
1721,E4b4db4c2d1a7,Q7c58cb68543e,초시,소과,증광시,義,禮義
1721,E4b4db4c2d1a7,Q42f25031053c,초시,소과,증광시,義,書義
1721,E2fffa2cc0a66,Q12055a198800,초시,대과,증광시,表,
1721,Ebc15daffb62d,Q5912b2d3538e,복시,소과,증광시,賦,
1721,Ebc15daffb62d,Q983cc50f2cd4,복시,소과,증광시,詩,
1721,E379ec813d874,Q6dd53774da0f,복시,소과,증광시,疑,
1721,E379ec813d874,Q1eb806b3c5fc,복시,소과,증광시,義,書義
1721,E379ec813d874,Qb0830579e409,복시,소과,증광시,義,禮義
1721,Ef8af76672b9d,Q3a01338b0318,복시,대과,증광시,表,
1721,Eb51dfccf9f5f,Q03e810537944,전시,대과,증광시,策,
1722,E43de37cc24bf,Qf135bcc5f6a6,초시,대과,증광시,表,
1722,E30ef93490f80,Q16cfdd7a900a,전시,대과,정시,表,
1722,E13339a82e628,Q202d6d97d936,전시,대과,알성시,表,
1722,Eadf81b7fa4c4,Q26c8e8ae1ef7,초시,소과,증광시,賦,
1722,Eadf81b7fa4c4,Qf5a7dd03ba7b,초시,소과,증광시,詩,
1722,Eca76ee74203e,Q9c4c1609332b,초시,소과,증광시,疑,
1722,Eca76ee74203e,Q01bdfaa5f9cc,초시,소과,증광시,義,詩義
1722,Eca76ee74203e,Qcac73ece28ee,초시,소과,증광시,義,禮義
1723,E5c93f8451df2,Qab72b133c328,,,,表,
1723,E6a88c2bdeb3b,Q0d5749583d61,복시,대과,증광시,表,
1723,E996f7862ccad,Q8c9acfa7bb76,복시,대과,식년시,表,
1723,E6a88c2bdeb3b,Qd491f9fb76a1,복시,대과,증광시,表,
1723,E996f7862ccad,Qd5bf32675b5a,복시,대과,식년시,表,
1723,E9561eac966ea,Qd747fd9b9cdf,복시,소과,증광시,賦,
1723,E9561eac966ea,Q4067cad4bb20,복시,소과,증광시,詩,
1723,E63ea23004556,Q134a80a06b70,복시,소과,증광시,疑,
1723,E63ea23004556,Q25553ce578ff,복시,소과,증광시,義,書義
1723,E9a45d03b82d4,Q1b31fdfe6334,전시,대과,증광시,,
1723,Ebeaa7cc15a24,Q23df6508203f,전시,대과,별시,表,
1723,Ef50391d611ce,Qc30aceca6c17,초시,소과,식년시,,
1723,E04014e09ed4f,Q216c6052cc14,초시,소과,식년시,,
1723,E02913119519f,Qa8b5f9128969,복시,소과,식년시,賦,
1723,E02913119519f,Qfcc03ddeaf2b,복시,소과,식년시,詩,
1723,E5d2a30963539,Qecd42660082c,복시,소과,식년시,疑,
1723,E5d2a30963539,Qf2bd5569ee2c,복시,소과,식년시,義,禮義
1723,E5d2a30963539,Qf8a0a278ef00,복시,소과,식년시,義,詩義
1723,E6ee003828fc8,Q1bf25203a52e,전시,대과,정시,箋,
1723,E226d3f5e19fd,Q2343afd689b6,전시,대과,식년시,論,
1725,Eddd624b4a028,Q5b0aa9693fa9,전시,대과,정시,賦,
1725,Ed35a0111132c,Q813b6e88e14b,초시,소과,증광시,賦,
1725,Ed35a0111132c,Qcd99bbb67730,초시,소과,증광시,詩,
1725,E2f8abb1afbb1,Qc557312b610e,초시,소과,증광시,疑,
1725,E2f8abb1afbb1,Qa39f5b968a75,초시,소과,증광시,義,書義
1725,Eb97a090a5c55,Q36b5f0f44ba7,초시,대과,증광시,,
1725,E4cb8ac60a002,Qbf2498044edd,초시,대과,증광시,表,
1725,Eec14bbd6e43c,Q15a9612e9a86,초시,대과,증광시,,
1725,Ed6e8ef1e2e80,Q1a1c3a4a782f,복시,소과,증광시,賦,
1725,Ed6e8ef1e2e80,Q248a0b078057,복시,소과,증광시,詩,
1725,Ee83a1db83f08,Q20b3ff1bbfd1,복시,소과,증광시,疑,
1725,Ee83a1db83f08,Q35b8fdd183fb,복시,소과,증광시,義,詩義
1725,Ee83a1db83f08,Qe0514f2e99eb,복시,소과,증광시,義,禮義
1725,E5fb1029965a2,Qbabb792860f5,복시,대과,증광시,表,
1725,E2f70d29973ab,Q17581d2fef37,복시,대과,증광시,,
1725,E55c28a279a3d,Q76841ee5c152,전시,대과,증광시,表,
1725,Eddd624b4a028,Qf56a1c3d4d38,전시,대과,정시,表,
1726,Ed281b9e21dc8,Q3aa76a6666e4,초시,대과,식년시,表,
1726,E9c6b1f41efe6,Qc68307d1570d,복시,대과,식년시,表,
1726,E508a5fcf0465,Qd0b3f405587c,전시,대과,강화별시,賦,
1726,Ee18b024f2e27,Q5b99573e2108,초시,소과,식년시,賦,
1726,Ee18b024f2e27,Q8b8721aabca5,초시,소과,식년시,詩,
1726,E617c33919978,Q3bc59eec8581,초시,소과,식년시,疑,
1726,E617c33919978,Q6ade6ed1cbb6,초시,소과,식년시,義,詩義
1726,E617c33919978,Q1b5139fdd1e0,초시,소과,식년시,義,禮義
1726,E2ec5ecbeb53e,Qe5c13e175395,복시,소과,식년시,賦,
1726,E2ec5ecbeb53e,Q252145e37feb,복시,소과,식년시,詩,
1726,E91eeba8694ac,Q9d0fb26ac3ad,복시,소과,식년시,疑,
1726,E91eeba8694ac,Q934594450dfe,복시,소과,식년시,義,詩義
1726,Eae1c29e4d5a3,Qbb2f25810cae,전시,대과,식년시,銘,
1726,Ead6dcb3496c9,Qf0bab24a0cee,전시,대과,알성시,表,
1727,Ebde5c2698308,Qe1cda62b8dcd,초시,대과,증광시,表,
1727,E860e3a03b47f,Q67b0094f12ba,초시,소과,증광시,賦,
1727,E860e3a03b47f,Qa18bcef04669,초시,소과,증광시,詩,
1727,E8f049b2c9180,Q3c2238e0c08b,초시,소과,증광시,疑,
1727,E8f049b2c9180,Qbcf6e8de35f7,초시,소과,증광시,義,禮義
1727,E8f049b2c9180,Q5a0f5a80b153,초시,소과,증광시,義,書義
1727,E645852990188,Qc5d21a72b13e,복시,대과,증광시,賦,
1727,E645852990188,Qaf4baac7fa52,복시,대과,증광시,表,
1727,E645852990188,Q4118d2b32377,복시,대과,증광시,策,
1727,E4db2afab64a6,Q030f3fc06346,전시,대과,증광시,表,
1727,Ecfba7eebad4e,Q4f661d497815,복시,소과,증광시,賦,
1727,Ecfba7eebad4e,Q0f8ce563c68a,복시,소과,증광시,詩,
1727,E4894889ba2f9,Q6c95285193b6,복시,소과,증광시,疑,
1727,E4894889ba2f9,Q3068b641faae,복시,소과,증광시,義,禮義
1727,E4894889ba2f9,Q1b62109d5fe2,복시,소과,증광시,義,易義
1727,E6e41174d418f,Q5bc667ef223b,전시,대과,정시,頌,
1727,Eda6e9db48d46,Q0c7f1da5cc37,전시,대과,중시,詩,
1728,E8c443a69c4f5,Qc8f2205368e7,초시,대과,별시,,
1728,Ee20ae740562f,Q2bd6e777d52d,초시,대과,별시,,
1728,E2fd8b3045103,Q7722b2479a85,전시,대과,춘당대시,箴,
1728,Ebcb1d72ce4a2,Qdbdfee243600,전시,대과,평안도별시,賦,
1728,Ec8dc6b1642f1,Qd0472c5669b0,전시,대과,별시,表,
1728,E7786a914ea00,Qb92bc5b1a33d,전시,대과,정시,制,
1729,Ee6da6addea43,Q100845890af3,초시,대과,식년시,表,
1729,E0d267ef7bab3,Q13e8c5029fc4,복시,대과,식년시,賦,
1729,Eead5cf04ea89,Q0b6848e8ef5d,초시,소과,식년시,,
1729,E0e68e09139b9,Q341b97088fac,초시,소과,식년시,,
1729,E1431bbb7b67a,Qb88e4e5ae516,복시,소과,식년시,賦,
1729,E1431bbb7b67a,Qf0a756a94f9e,복시,소과,식년시,詩,
1729,E8a9173703abc,Q5a5618dc4138,복시,소과,식년시,疑,
1729,E8a9173703abc,Q707f31791d7a,복시,소과,식년시,義,詩義
1729,E8a9173703abc,Q35d3114d5c7c,복시,소과,식년시,義,禮義
1729,E75d897b077a3,Q2991afbda4c8,전시,대과,식년시,賦,
1730,E8ea52030608f,Qc52f57573b17,전시,대과,정시,箋,
1731,E4dd74656459b,Q8d64bd5535bf,전시,대과,정시,策,
1732,E988e4e2bfec6,Q70c9dc93ea84,전시,대과,정시,頌,
1733,E0ca7b0499296,Q5fedfdc6ea5c,초시,대과,식년시,表,
1733,E0ca7b0499296,Q8a94b57585b6,초시,대과,식년시,箋,
1733,Ed886fc810d56,Qc2bed8ac3e2f,초시,소과,식년시,賦,
1733,Ed886fc810d56,Q2261167d9081,초시,소과,식년시,詩,
1733,Ecb16cf21d82e,Q6a675bcc6f34,초시,소과,식년시,疑,
1733,Ecb16cf21d82e,Q024c6b24b0e0,초시,소과,식년시,義,詩義
1733,Ecb16cf21d82e,Q5b4ce5ef045b,초시,소과,식년시,義,易義
1733,E0e3797282177,Q0b952aebf24e,전시,대과,알성시,表,
1733,Efd94bcb5b54d,Q0f09a541610f,복시,소과,식년시,賦,
1733,Efd94bcb5b54d,Q9c409590e4c7,복시,소과,식년시,詩,
1733,Eaba309b2ff69,Q78220507c79d,복시,소과,식년시,疑,
1733,Eaba309b2ff69,Q974f6d018cf3,복시,소과,식년시,義,禮義
1733,Eaba309b2ff69,Qeef533150246,복시,소과,식년시,義,詩義
1733,E0dc8810fd377,Qe5e08628902f,전시,대과,식년시,表,
1734,E2987d47cb3a4,Q61eb9e415182,전시,대과,정시,表,
1734,E6a3ec4847e0a,Qe4af59224268,전시,대과,춘당대시,箋,
1735,E2d40533138c8,Q46e9f11de1df,초시,대과,식년시,表,
1735,Ef5a9153d057f,Qa65df73454c0,초시,대과,증광시,表,
